Comment,Date,language
"Banks as corporate persons extend credit to the the individual person ...
Both r legal fictions
The former is licenced by the collective rep( ie govt ) to be the record book keeepr of the fictiinal debt game ..
The individual person is a trust whose trustee and surety is the energy  flesh and blood man or in the case of companies taking loans out the security would be its assets..
The asset for the individual would be the labiur energy ...ie payslips or personal cash flows or personal asset (created from past labour ) pledges..

When the bank keeps the iou as an asset and balances it with a deposit creation (ie iou to the person fiction) its surety is the promise to pay from the trustee of the legal fiction person...
Everything is balanced with the consent of the sovereign ie the flesh and blood man or woman
This is also relfected in the total bank depisits equalling the total govt debt..
The banks in the case of th individual sovereogn ....and central bank in the case of the govt are record keepers balancing the sum total of private deposits ..ie what thw record keeper owes the individial person ...and what the collective ie govt owes the banking system ...the banking system is the result and symptom of the individual deciding to lend all his labour to a debt recording system..
The growth of these deposits reflects the growht of govt ious ...
The surety of both being the soveregn ..
To get out of the debt game ..all the soveregn has to do is reduce debt at he treasury and collapse treasury bills ...
Govts cannot reduce debt created by the soveregn ..they only have the right goven by the soveregn and surety to admunsiter ie rollover the debt we as soveregn increaase at the banking system
When we reduce debt as sovereign we need to instruct the treasury to acknowledge our surety rights over it ..ie setoof all charges in out name ..
The treasury becomes our direct banker and insurer for a new zero debt game where we enSure and r thus surety to a debt reduction banking system
Its a simple game 
The debt gamenis runnin our ignorance of our status as soveregn , we lend and kncrease debt and then consume (means waste ) for our recreation...
Banks Service more credit from this consumer recreation 
Utube : the game trailer 
recreating more account receivables packaged and sold as securities to companies and investment fumds that sell this debt for more credit recreation..
For the rich to live the poor must die ie go into debt ...and the poor create credit working in a consumption factory , constantly fighting inflationnof credit , of theor own doing 
Utube: in time trailer 

Utube : the cube trailer",2021-11-02T15:26:46Z,en
"With a printer,and loads of bad intent.",2021-10-29T02:25:42Z,en
But does not this money creation leads us to inflation? does not it affect ?,2021-10-28T17:58:56Z,en
What about Fiat Money?,2021-10-28T14:41:16Z,en
Its called Modern Money Mechanics. Read the Creature from Jekyll Island.,2021-10-28T12:53:53Z,en
I would like to see you make videos about full reserve banking and currency boards.,2021-10-27T23:03:44Z,en
"I agree that the fractional reserve theory of banking is ridiculous. However, the financial intermediary theory of banking is also bunk. Banks create money out of nothing when they issue a loan. 97% of the money supply is bank credit denominated in the common unit of account. Base money, federally issued money, is created whenever the federal government spends into the private sector. Federal taxes are how base money is destroyed. Federal revenue is not a funding mechanism for the federal government and reserves never leave the reserve banking system. The neoliberal order believes that all money aught to be bank credit and push for balanced budget laws and fiscal surpluses. This is the hight of economic stupidity. Public sector debt is the only way for the private sector to net save.
Great video.",2021-10-27T17:24:21Z,en
"Enjoy being able to get into the comment section, the moment a channel hits enough subscribers there are too many comments to respond to and many creators will then periodically create ""reply videos"" meaning less DIRECT engagement.",2021-10-27T08:05:33Z,en
"HELP! Hey, really great video. Thank you! I have some questions though, I would REALLY APPRECIATE IF YOU COULD ANSWER THEM. 

1. You say that if a bank expands too quickly it may not be able to pay out the money they have there, you mean the money they promised to lend out when they approved someone for a loan, correct? So where do banks get the money to pay their customers, from other commercial banks that lend to them? From the central bank always or initially? This is what confuses me. 

2. That first question seque ways to my second one. You mentioned banks have to keep a certain amount of their own money as reserves, was this money issued by the central bank to begin with, or was it money raised from investors? I’m assuming investors since you brought up that banks can issue new stock that the public can buy, but what about before it goes public? When the bank is private?

4. I’ve read a lot of financial articles on Real Clear Markets that point to the bond market actually keeping interest rates low because they are buying all of the safe and liquid collateral for repo, WHICH ARE treasuries. It goes on by saying the central bank actually buys SOME bonds, and that even if they try to increase rates at the lower end, the yield curve flattens because the rest of the bond market does not raise rates. Is this true? You pointed out the central bank is trying to encourage banks to lend, to no avail.. but I feel like there might be more to that point.

5. You say banks are required to hold liquid and cash rations, so is this set individually by countries or by the IMF, the World Bank?

6. IS THIS NARRATIVE ABOUT THE CENTRAL BANK CREATING INFLATION REALLY TRUE? 

7. WHAT ARE YUR THOUGHTS ON BITCOIN?

THANK YOU!",2021-10-26T04:35:29Z,en
"Does this also mean that fractional reserve banking is a myth, since there are technically no reserve requirements?",2021-10-17T13:50:39Z,en
"I love you, man. Thank you soooo much for this video (and other videos on banking and central banking). 
It breaks my heart seing all of those videos on Youtube with millions of views, just propagating the myth of the money multiplier and then the people in the comments thinking they learned how the world works, while they did the EXACT OPPOSITE of that.
Sadly, this myth is still dominating economic textbooks, universities and class rooms.
This video deserves a lot more views. God bless you.",2021-10-16T23:11:46Z,en
